Preis,Wohnfläche,Zimmer,Bezirk,Ausstattungsgrad_gruppe,Beschreibung,Adresse,Preis pro qm in euro,Preis_pro_qm_angepasst,Fairness_Label
1994.0,129.9,4.0,Steglitz-Zehlendorf,0,"Charmante 4-Zi Wohnung in Bestlage von Steglitz

Diese stilvolle 4-Zimmer Altbauwohnung vereint historischen Charme mit modernem Komfort und bietet ein Wohnambiente, das sofort begeistert.Gelegen in einem gepflegten Altbau, besticht die Wohnung durch klassische Elemente wie hohe Decken, Dielenböden, Stuckelemente und große Doppelkastenfenster, die für ein helles und luftiges Raumgefühl sorgen.Die vier gut geschnittenen Zimmer bieten vielfältige Nutzungsmöglichkeiten - ideal für Paare und Familien.","Südendstr. 57,Steglitz,Berlin(12161)",15.350269438029253,17.055854931143614,Fair
1000.0,77.0,3.0,Treptow-Köpenick,0,"Wohnungsswap - Bergaustraße

Beautiful 3 room apartment in Plänterwald (Treptow)A sunny and light 3 room apartment (Dachgeschoss). Spacious living room and 2 sleeping rooms. Completely renovated from the inside with a kitchen with dishwasher, oven and fridge.Beautiful bathroom with bathtub. Big, sunny balcony. Kaltmiete: 1000 Euro.WichtigDiese Wohnung wird derzeit bei Wohnungsswap als Tauschobjekt angeboten, eignet sich also nur für diejenigen, die im Gegenzug eine eigene passende Wohnung für den Tausch haben.Es ist kostenlos, ihr Konto zu registrieren und diese bestimme Wohnung oder Hunderte andere Wohnungen bei uns zu finden.","Plänterwald,Berlin(12437)",12.987012987012987,14.43001443001443,Günstig
3674.0,102.0,4.0,Pankow,1,"Exklusives 4-Zimmer-Penthouse mit weitläufiger Dachterrasse und Blick über die Dächer Berlins

Inmitten dieser vielseitigen Lage befindet sich innerhalb eines gepflegten Mehrfamilienhauses die hier zum Verkauf stehende bezugsfertige Eigentumswohnung. Auf ca. 156 m² Wohnfläche verteilen sich ein großer Wohn- und Essbereich mit integrierter Einbauküche nach Maß, drei Schlafzimmer, ein Bad en Suite mit Wanne und Dusche, ein weiteres Duschbad, eine begehbare Ankleide sowie eine praktische Abstellkammer. Eine große, fast komplett umlaufende Terrasse ergänzt den Grundriss und erweitert den Wohnraum in den Sommermonaten um wertvolle Außenfläche. Hochwertige Ausstattungsmerkmale wie schöner Vinylboden in Holzoptik im Fischgrätverband, bodentiefe Fensterflächen, großformatige Fliesen in exzellenter Ausführung werden anspruchsvollen Wohnwünschen gerecht. Willkommen in Ihrem neuen Zuhause!Ausstattung:. Vinylboden in Holzoptik. Fußbodenheizung. Dreifach verglaste Fenster mit Holzrahmen. Deckenhöhe ca. 2,50 m. Hochwertige neue Einbauküche vom Schreiner. Bad mit freistehender Wanne und Dusche. Zwei Außenflächen, eine mit Südausrichtungund eine mit Nordausrichtung. Kellerabteil. Fahrradstellplätze im begrünten Innenhof mitSpielplatz","Hertzstraße 19,Wilhelmsruh,Berlin(13158)",36.01960784313726,36.01960784313726,Zu teuer
610.0,80.0,2.0,Friedrichshain-Kreuzberg,1,"TAUSCHWOHNUNG Genossenschaftswohnung Helle 80qm in Kreuzberg + 2. Wohnung!

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 36875)Ich biete eine tolle Wohnung im Zentrum von Kreuzberg 36 an. Viele Kaffees und Restaurant direkt vor der Tür.Die Räume der Wohnung sind sehr groß und hell. Schlafzimmer zum Hinterhof raus, deshalb ruhig, aber auch vorne angenehm, kein Straßenlärm, durch eine Sackgasse. FischgrätenParkett liegt in der ganzen Wohnungen. Nur im Flur liegen Dielen.Alle Zimmer sind vom Flur aus begehbar.Küche und Wohnzimmer noch zusätzlich durch eine große Flügeltür verbunden.Es gibt leider keinen Balkon, aber einen großen sonnendurchfluteten Erker.Das Bad hat kein Fenster aber dafür eine Badewanne.Hausbewohner sind sehr nett, gemischt aus Familien und jungen Mietern.Trotz der Nähe zum Kotti, ist die Wohnung ruhig, kein Verkehr, da sie in einer Sackgasse liegt. (Entgegen dem angezeigten Pin auf der Karte, liegt die Wohnung am Wendehammer der Dresdener Straße zum Kotti.)Eine mega Plus dieser Wohnung ist, dass sie bald umgewandelt wird in eine Genossenschaftswohnung. Das heißt die Miete bleibt niedrig, man ist unkündbar und hat gegebenenfalls Aussicht auf andere Wohnungen innerhalb der Genossenschaft.Außerdem gibt es die Möglichkeit auf eine 2. Wohnung im Richardkiez mit ca 50qm.Wir suchen eine größere Wohnung, 3 Zimmer. Bevorzugte Stadtteile sind Kreuzberg, Schöneberg, Friedenau, Neukölln, Mitte, Prenzlauerberg, aber auch andere.Balkon wäre toll aber nicht notwendig.Bitte schreibt mir nur wenn ihr ein passendes Angebot für uns habt.","Kreuzberg,Berlin(10999)",7.625,7.625,Günstig
350.0,37.0,1.0,Neukölln,0,"TAUSCHWOHNUNG Tausche 1 Zimmer NK gegen 1,5-3 Zimmer

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 80179)Die Wohnung liegt im schönen Rixdorf, sehr schöne ruihige Gegend für Neukölln. Die S-Bahn Haltestelle Sonnenallee ist keine 5 min Fussweg entfernt.Die Wohnung hat ein großes Wohn- und Schlafzimmer, welches ich durch einen Vorhang abgetrennt habe. Außerdem gibt es eine Küche, in die ein Tisch passt, einen Flur und ein Badezimmer.Der Preis der Wohnung ist unschlagbar. Die Vermieter privat und sehr unkompliziert.Ich suche nach einer Vergrößerungsmöglichkeit. Alles über 1,5 Zimmer ist gerne genommen.Schreibt mir gerne unter hendrikenagel@t-online.de","Neukölln,Berlin(12055)",9.45945945945946,10.51051051051051,Fair
643.0,70.0,2.0,Spandau,1,"TAUSCHWOHNUNG Beautiful 2-Room Apartment with River View - Modern & Sunny

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 334705)Our Current HomeWe're offering a spacious and modern 2-room apartment located right next to the Havel River, with a beautiful park just around the corner. It's a quiet, green neighborhood-perfect for relaxing walks or weekend coffees by the water. The apartment is filled with natural light and has a warm, airy feel throughout the day.Inside, there's a separate den that currently serves as a comfortable home office, and a store room that's great for extra closet space or storage. The apartment also comes with a fully fitted kitchen, which we're happy to leave behind for free. There's basement storage, and a peaceful internal courtyard for enjoying a bit of fresh air.Transport is super convenient too: the M36 bus stop is right outside, taking you to Haselhorst (U7) in 10 minutes and Spandau S-Bahn in 20.What We're Looking For:We're a couple in our early 30s looking to move a bit closer to the city. I work in central Berlin and would love to shorten my commute, while still enjoying a cozy, quiet place to come home to.We're hoping to find a home in or around Kreuzberg, Mitte, Friedrichshain, P'berg or similar areas-ideally something bright, well-connected, and with a bit of charm, just like the place we're leaving behind.","Hakenfelde,Berlin(13587)",9.185714285714285,9.185714285714285,Günstig
1120.0,75.0,3.0,Friedrichshain-Kreuzberg,0,"Wohnungsswap - Am Friedrichshain

Wohnung direkt am Volkspark. Das Herz der Wohnung ist das sehr große Wohnzimmer, es geht ums Eck und hat somit eine super Möglichkeit es in Wohnraum, Esszimmer und Küche einzuteilen. Ein Schlafzimmer geht vom großen Wohnbereich ab, ein zweites Schlafzimmer vom Flur. Es ist eine renovierte Altbau Wohnung direkt am Volkspark. Die Wohnung geht zum Hinterhaus raus und ist sehr ruhig. Wir suchen eine vergleichbare oder kleinere Wohnung in einem anderen Kiez. Unser Vermieter ist generell mit einem Tausch einverstanden.WichtigDiese Wohnung wird derzeit bei Wohnungsswap als Tauschobjekt angeboten, eignet sich also nur für diejenigen, die im Gegenzug eine eigene passende Wohnung für den Tausch haben.Es ist kostenlos, ihr Konto zu registrieren und diese bestimme Wohnung oder Hunderte andere Wohnungen bei uns zu finden.","Friedrichshain,Berlin(10407)",14.933333333333334,16.59259259259259,Fair
1390.0,67.5,2.5,Spandau,2,"Möbliertes Wohnen. Stilvolles Zuhause in Spandau. Balkon, Fahrstuhl & Parkplatz vorhanden.

Stilvolles Zuhause in Spandau. Balkon, Fahrstuhl & Parkplatz vorhanden. Das Apartment wurde saniert und neu eingerichtet. Auf 67,5 qm in unmittelbarer Nähe zum Spektesee und dem umgebenden Park bietet sich Ihnen eine neue Wohnung mit offenem Wohnbereich, einem Balkon und einem eigenen Home Office. Das Wohnzimmer schließt direkt an den Balkon an. Im Wohnbereich befindet sich neben einer bequemen Couch auch ein Esstisch für 4 Personen. Der Tisch kann auch noch erweitert werden. Die Küche ist mit neuen Geräten ausgestattet und bietet Ihnen alles Erdenkliche um sowohl ein schnelles Frühstück als auch ein Menü für Gäste zu kochen. Im Schlafzimmer befindet sich ein bequemes Doppelbett, ein großer Kleiderschrank, sowie Kommoden für Ihre persönlichen Dinge. Angrenzend an die Küche befindet sich das eigene Home Office. Ein großer Schreibtisch mit viel Platz für Laptop und Co. und Blick ins Grüne schafft ideale Voraussetzungen für produktive Tage zuhause. Der im Raum stehende Sessel kann auch als Gästebett genutzt werden. Im neu gefliesten Badezimmer finden Sie eine Rainshower Dusche mit ebenem Einstieg und ein Fenster bringt viel Licht ins Badezimmer. Zur Wohnung gehört außerdem ein Außenstellplatz auf einem gesicherten Gelände direkt vor dem Gebäude. In der näheren Umgebung finden Sie Einkaufsmöglichkeiten, Restaurants, Apotheken, Bäckereien und den öffentlichen Nahverkehr. Mit dem Auto oder auch der Straßen- und U-Bahn erreichen Sie jeden Ort in Berlin in kurzer Zeit.Internetgeschwindigkeit: Bis zu 100 Mbit/s im Download und 10 Mbit/s im Upload.","Falkenseer Chaussee,Falkenhagener Feld,Berlin(13589)",20.59259259259259,18.72053872053872,Fair
432.0,58.0,2.0,Friedrichshain-Kreuzberg,0,"TAUSCHWOHNUNG 2-Zimmer Wohnung in Kreuzberg gegen 2- oder 3-Zimmer Wohnung

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 38789)Die Wohnung befindet sich in der Skalitzer Str. im Wrangelkiez. Der Görlitzer Park ist gleich um die Ecke. Das Schlesische Tor ist 3 Minuten entfernt. Die Wohnung hat ein größeres Zimmer und ein kleineres. Die Küche ist relativ groß, man kann bequem einen großen Esstisch reinstellen. Das Bad hat eine Badewanne. Der Boden ist Laminat in den beiden Zimmern, Linolium in Flur und Küche. Das Bad ist gefließt.Die Lage ist ziemlich gut, wenn man das Wrangelkiez mag und gerne eine Menge Bars und Clubs in der Nähe hat. Es gibt auch total viele Möglichkeiten, verschiedene Restaurants zu besuchen.Die U1 fährt seit April wieder, das heißt, dass man sie praktisch vor der Tür hat, sie halt aber auch bei offenem Fenster hört, weil sie die Skalitzer Str. entlang fährt. Die Fenster schließen gut, bei geschlossenen Fenstern stört die U-Bahn also nicht. Es ist jetzt aber auch keine extrem ruhige und meditative Atmosphäre auf der Skalitzer, das sollte man wissen. Dafür gibt es das bunte Leben und eine Menge Partymöglichkeiten.Das bringt mich gleich zu dem, was wir suchen. Nach knapp 10 Jahren suchen wir mal wieder etwas ruhigeres. Gerne eine kleinere und ruhigere Straße. Die zu tauschende Wohnung sollte nicht kleiner als 55m2 sein, gerne nehmen wir auch 3 Zimmer. Die Miete sollte aber 950 Euro warm nicht überschreiten. Wir sind für alle Bezirke offen, nur zu sehr außerhalb sollte es nicht sein. Wir freuen uns auf Angebote!","Kreuzberg,Berlin(10997)",7.448275862068965,8.275862068965516,Günstig
625.0,79.0,3.0,Neukölln,0,"Wohnungsswap - Planetenstraße

Hallo ihr Lieben,3-Raum WohnungGröße: 78,63  qmWarmmiete ; 850 € - WBS MIT BESONDERER..FÜR DIE KÜCHE MÖCHTE ICH EINEN ABSCHLAG, wenn die Küche bei euch nicht dementsprechend eingelegt ist.Die Wohnung liegt sehr ruhig gelegen mit einem weitem Ausblick auf Schrebergärten. Die Busline 246 fährt direkt vor der Haustür. Die S Bahn Köllnische Heide, sowie der M41 ist in 5 Min Fußweg zu erreichen. Einkaufsmöglichkeiten wie das Neukölln Carree sind ebenfalls nur wenige Fußminuten entfernt.Die Wohnung befindet sich in der obersten Etage, sie zeichnet sich über ein großes offenes Wohn/Esszimmer mit angrenzender Loggia aus. Die geräumige Küche ist mit einer Einbauküche des Vermieters ausgestattet. Es gibt 2 weitere Zimmer die wir als Schlafzimmer und Kinderzimmer nutzen. Das Badezimmer ist mit einer mit Badewanne ausgestattet.Die Wohnung ist ohne Aufzug im 3. Og, jedoch sind die Stufen sehr kurz.WichtigDiese Wohnung wird derzeit bei Wohnungsswap als Tauschobjekt angeboten, eignet sich also nur für diejenigen, die im Gegenzug eine eigene passende Wohnung für den Tausch haben.Es ist kostenlos, ihr Konto zu registrieren und diese bestimme Wohnung oder Hunderte andere Wohnungen bei uns zu finden.","Neukölln,Berlin(12057)",7.9113924050632916,8.79043600562588,Günstig
2300.0,127.4,4.0,Friedrichshain-Kreuzberg,1,"Neubau, 4 Zimmer, Erstbezug, Fahrstuhl, Fußbodenheizung, Wintergarten

Objektbeschreibung
Helle 4-Zimmer-Wohnung, sofort bezugsfrei. Weitere Angebote gerne auf Anfrage.

Raumaufteilung
Zentral und dennoch ruhig und in Parknähe.","Friedrichshain,Berlin(10243)",18.053375196232338,18.053375196232338,Fair
297.0,47.0,1.0,Charlottenburg-Wilmersdorf,1,"TAUSCHWOHNUNG Sehr schöne Wohnung neben Schloss Charlottenburg

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 76883)Meine Wohnung ist eine sehr schöne Altbauwohnung mit hohen Decken und Dielenboden. Mit Blick auf den schönen Innenhof liegt in der berühmte Klausenerkiez, ein ruhiges und architektonisch schönes Viertel. Es gibt alle Geschäfte des täglichen Bedarfs, Supermärkte, einen Bio-Supermarkt an der Ecke und mehrere Restaurants und Cafés. Der Schlosspark Charlottenburg ist nur 5 Minuten entfernt.Sehr ruhige Lage.","Charlottenburg,Berlin(14059)",6.319148936170213,6.319148936170213,Scam-Verdacht
1413.0,77.0,2.0,Reinickendorf,0,"Wohnen am Wasser. Erstbezug nach Sanierung

Wohnen, wo und wie andere nur Urlaub machen.Tegelort ist ein entspannter  Kiez in Reinickendorf -südlich  von Frohnau  und nördlich  der Zitadelle Spandau. Umarmt von Havel und Tegeler See. Diese mit 77 m² Wohnfläche sehr große 2-Zimmer-wohnung  befindet sich im Hochparterre eines überaus gepflegten kleinen  Gebäudeensembles.  Umgeben von einer großen Gemeinschaftsfläche,  bietet der feine Südbalkon einen  herrlichen  Blick ins Grüne.Und die Wohnlage? Fußläufig  zum Tegeler See!Die Wohnung  ist ab sofort bezugsfrei  und befindet sich durch Teilsanierungen  in einem sehr guten Zustand.","Konradshöhe,Berlin(13505)",18.350649350649352,20.38961038961039,Zu teuer
920.0,89.0,4.0,Lichtenberg,0,"Wohnungsswap - Atzpodienstraße

Wir bieten unsere helle und großzügige 4-Zimmer-Wohnung (ca. 90 qm) zum Wohnungstausch an. Die Wohnung gehört zur HOWOGE und wurde 2023 fertiggestellt. Sie ist modern ausgestattet, sehr gut gedämmt und verfügt über eine Fußbodenheizung. Zwei Bäder bieten zusätzlichen Komfort, und der große Süd-Balkon sorgt für viel Tageslicht und eine angenehme Wohnatmosphäre.Die Umgebung ist familienfreundlich mit einer Grundschule, KITA und einem Kindergarten in unmittelbarer Nähe. Auch Einkaufsmöglichkeiten und alles für den täglichen Bedarf sind schnell erreichbar.Da wir uns verkleinern möchten, und in eine aufregendere Gegend ziehen wollen, suchen wir eine Wohnung mit mindestens 3 Zimmern und ab 65 qm (lieber ab 70 qm).Ein Tausch ist nur mit Wohnungen anderer landeseigener Wohnungsunternehmen möglich!Ich freue mich über jede Nachricht :)WichtigDiese Wohnung wird derzeit bei Wohnungsswap als Tauschobjekt angeboten, eignet sich also nur für diejenigen, die im Gegenzug eine eigene passende Wohnung für den Tausch haben.Es ist kostenlos, ihr Konto zu registrieren und diese bestimme Wohnung oder Hunderte andere Wohnungen bei uns zu finden.","Lichtenberg,Berlin(10365)",10.337078651685394,11.485642946317103,Fair
1420.0,56.6,2.0,Friedrichshain-Kreuzberg,1,"2 ZIMMER APARTMENT - LOGGIA SÜD-/WESTAUSRICHTUNG - OHNE EINBAUKÜCHE

PANDION MIDTOWN ist für alle da: für alle Lebensphasen, für alle Familiengrößen, für alle Wohnwünsche - eben einfach für alle Fälle. Größen von 1 bis 5 Zimmern mit ca. 35 m² bis ca. 129 m² freuen sich auf Singles, Paare oder Familien, die in ihnen den Alltag genießen - kochen, essen, schlafen, feiern, spielen. Kurz: die hier glücklich leben wollen.AKTUELL IST DIE WOHNUNG VERMIETET.FOLGENDER HINWEIS ZUR ABGEBILDTETEN EINBAUKÜCHE:Diese befindet sich im Mietereigentum und kann von den aktuellen Mietern abgekauft werden. Die Verhandlungen sind mit den aktuellen Mietern zu führen.","Pufendorfstraße 5, 5A-5C,Friedrichshain,Berlin(10249)",25.08833922261484,25.08833922261484,Fair
2130.0,110.0,4.0,Spandau,2,"Modernes Wohnen mit Klasse: Die Halske Gärten - Ihr Rückzugsort in Berlin

Willkommen in den Halske Gärten in Berlin-Siemensstadt! Dieses Neubauprojekt bietet mit insgesamt sieben Bauabschnitten und ca. 958 Wohneinheiten, 8 Gewerbeeinheiten und sowie einer Kita neuen Wohnraum im aufstrebenden Berliner Bezirk Spandau. Das familienfreundliche Quartier besteht aus vier- bis siebengeschossigen Gebäuden, welche zusammen jeweils eigene, schön begrünte Innenhöfe mit Spiel- und Grünflächen bilden. Die hier zur Vermietung angebotene Wohnung bietet eine Wohnfläche von ca. 110 Quadratmetern und 4 Zimmer. Die Wohnung befindet sich im 4. Obergeschoss und bietet moderne Neubauqualität mit hochwertiger Ausstattung. Zudem bietet die Wohnung eine vollausgestattete Einbauküche mit sämtlichen elektrischen Küchengeräten. In der Wohnung befindet sich Design-PVC-Boden und im gesamten Wohn-, Schlafbereich sowie in den Badezimmern befindet sich Fußbodenheizung. Die Badezimmer bieten eine hochwertige Sanitärausstattung von Hans Grohe und Geberit und sind mit edlen grauen und weißen Feinsteinzeugfliesen versehen. Zur weiteren Ausstattung der Wohnung gehört eine Videogegensprechanlage, doppelt-verglaste, teilweise bodentiefe Fenster und ein Hauswirtschaftsraum mit Waschmaschinenanschlüssen. Die Erdgeschosswohnungen verfügen über eine großzügige Terrasse und zu den Wohnungen in den Geschossen eins bis sieben gehören jeweils Balkone. Im Gebäude befindet sich zudem ein Aufzug, welcher bequemen Zugang zu den Wohnungen bietet und es besteht auch die Möglichkeit zur Anmietung von Tiefgaragenstellplätzen sowie Außenstellplätzen.Ausstattung:.Erstbezug.Fußbodenheizung.Design-PVC-Boden in Wohn-, Ess- und Schlafbereichen, Flur, Diele.Vollausgestattete Einbauküche.Stilvolle Badezimmer mit weißen Marken-Sanitärobjekte (wandhän-gendes Tiefspül-WC, Waschtisch, verchromte Armaturen).Fenster mit Isolierverglasung, Rollläden (EG) bzw. Son-nenschutzverglasung.Wände mit Malervliestapete, hellgetönt.Telefon, Internet und Fernsehen aus einer Hand überGeneralanbieter.Glasfasernetzanbindung.Unterflurmüllsystem.Balkon bzw. Terrasse im EG.Video-Gegensprechanlage.Kellerraum.Aufzug in alle Etagen.Kindertagesstätte und Kinderspielplatz.Fahrradabstellplätze.Schön gestaltete Gemeinschafts-Außenbereiche für ein entspanntesMiteinander.TG-Stellplätze und Außenstellplätze auf Anfrage anmietbar s.o.","Heinrich-Hertz-Straße 26,Siemensstadt,Berlin(13629)",19.363636363636363,17.603305785123965,Fair
